time,angle
ÿþtime	angle
16.6199,-0.8808899
16.63989,-0.8800659
16.65991,-0.8792419
16.6799,-0.8869019
16.69989,-0.8945618
16.71991,-0.9096985
16.7399,-0.9082642
16.75989,-0.9180298
16.77991,-0.9174805
16.7999,-0.9224243
16.81992,-0.9208984
16.8399,-0.9192505
16.85989,-0.9225464
16.87991,-0.9054871
16.8999,-0.9109802
16.91989,-0.9431152
16.93991,-0.9422913
16.9599,-0.9497986
16.97989,-0.944519
16.99991,-0.9475098
17.0199,-0.9437866
17.03989,-0.9481812
17.05991,-0.9411011
17.0799,-0.9417419
17.09991,-0.9444275
17.1199,-0.9479675
17.13989,-0.9483032
17.15991,-0.9592285
17.1799,-0.9626465
17.19989,-0.9610291
17.21991,-0.957428
17.2399,-0.9488525
17.25989,-0.9482727
17.27991,-0.9501038
17.2999,-0.9451599
17.31992,-0.9516296
17.3399,-0.9602356
17.35989,-0.9549561
17.37991,-0.9630737
17.3999,-0.9642029
17.41989,-0.9616089
17.43991,-0.9632568
17.4599,-0.9675293
17.47989,-0.9577942
17.49991,-0.9508667
17.5199,-0.9493408
17.53989,-0.9686584
17.55991,-0.9710083
17.5799,-0.9671631
17.59991,-0.9507751
17.6199,-0.9516602
17.63989,-0.9455261
17.65991,-0.9385986
17.6799,-0.9306641
17.69989,-0.9344788
17.71991,-0.9325562
17.7399,-0.9264221
17.75989,-0.9369812
17.77991,-0.9358215
17.7999,-0.9456177
17.81992,-0.9509583
17.8399,-0.9391785
17.85989,-0.9479675
17.87991,-0.953186
17.8999,-0.9523621
17.91989,-0.9570618
17.93991,-0.9664307
17.9599,-0.9750366
17.97989,-0.9791565
17.99991,-0.983551
18.0199,-0.991272
18.03989,-0.9895935
18.05991,-0.9942322
18.0799,-0.987915
18.09991,-0.9768677
18.1199,-0.9765015
18.13989,-0.9733887
18.15991,-0.9945984
18.1799,-0.985321
18.19989,-0.9800415
18.21991,-0.9751587
18.2399,-0.9617004
18.25989,-0.9526672
18.27991,-0.9500427
18.2999,-0.9436951
18.31992,-0.9552612
18.3399,-0.9548035
18.35989,-0.9480591
18.37991,-0.953186
18.3999,-0.9596558
18.41989,-0.9736938
18.43991,-0.9614258
18.4599,-0.9646301
18.47989,-0.9716187
18.49991,-0.9770508
18.5199,-0.9986267
18.53989,-0.9932556
18.55991,-1.011963
18.5799,-1.023926
18.59991,-1.021088
18.6199,-1.02887
18.63989,-1.041138
18.65991,-1.041199
18.6799,-1.042053
18.69989,-1.041626
18.71991,-1.043396
18.7399,-1.038544
18.75989,-1.031006
18.77991,-1.035583
18.7999,-1.040039
18.81992,-1.037872
18.8399,-1.042084
18.85989,-1.033051
18.87991,-1.030792
18.8999,-1.031433
18.91989,-1.023346
18.93991,-1.028748
18.9599,-1.040405
18.97989,-1.037415
18.99991,-1.047546
19.0199,-1.046936
19.03989,-1.058044
19.05991,-1.055725
19.0799,-1.047546
19.09991,-1.042755
19.1199,-1.027771
19.13989,-1.036163
19.15991,-1.04184
19.1799,-1.034363
19.19989,-1.03894
19.21991,-1.038574
19.2399,-1.028564
19.25989,-1.028687
19.27991,-1.02533
19.2999,-1.025787
19.31992,-1.027344
19.3399,-1.031097
19.35989,-1.018768
19.37991,-1.016541
19.3999,-1.016296
19.41989,-1.027924
19.43991,-1.021973
19.4599,-1.027222
19.47989,-1.019653
19.49991,-1.015503
19.5199,-1.008759
19.53989,-1.00946
19.55991,-1.006012
19.5799,-0.9974365
19.59991,-1.001892
19.6199,-0.9874878
19.63989,-0.9954224
19.65991,-0.998291
19.6799,-1.00116
19.69989,-0.990509
19.71991,-0.9897766
19.7399,-0.9870911
19.75989,-0.9912415
19.77991,-1.001617
19.7999,-1.018127
19.81992,-1.026794
19.8399,-1.046082
19.85989,-1.059479
19.87991,-1.068115
19.8999,-1.092926
19.91989,-1.113007
19.93991,-1.123291
19.9599,-1.137878
19.97989,-1.13446
19.99991,-1.140076
20.0199,-1.138885
20.03989,-1.151428
20.05991,-1.170959
20.0799,-1.176514
20.09991,-1.176514
20.1199,-1.182831
20.13989,-1.177216
20.15991,-1.168976
20.1799,-1.168701
20.19989,-1.160339
20.21991,-1.160828
20.2399,-1.162018
20.25989,-1.15918
20.27991,-1.182343
20.2999,-1.185364
20.31992,-1.207825
20.3399,-1.218506
20.35989,-1.232239
20.37991,-1.241547
20.3999,-1.255493
20.41989,-1.258026
20.43991,-1.26944
20.4599,-1.282288
20.47989,-1.278503
20.49991,-1.275146
20.5199,-1.278137
20.53989,-1.262817
20.55991,-1.242188
