time,angle
12.34604,6.069458
12.36603,6.09082
12.38605,6.100342
12.40604,6.126587
12.42606,6.156799
12.44604,6.190369
12.46603,6.180756
12.48605,6.198395
12.50604,6.21048
12.52603,6.221558
12.54605,6.266174
12.56604,6.255463
12.58603,6.267914
12.60605,6.257446
12.62604,6.273834
12.64606,6.274109
12.66605,6.32135
12.68604,6.342957
12.70605,6.336914
12.72604,6.377289
12.74603,6.411163
12.76605,6.466217
12.78604,6.488983
12.80603,6.533051
12.82605,6.575378
12.84604,6.615936
12.86603,6.625977
12.88605,6.650421
12.90604,6.653656
12.92606,6.644196
12.94604,6.672058
12.96603,6.707153
12.98605,6.727631
13.00604,6.732117
13.02603,6.775116
13.04605,6.823029
13.06604,6.791168
13.08603,6.793457
13.10605,6.785004
13.12604,6.771698
13.14606,6.756683
13.16605,6.7323
13.18604,6.7323
13.20605,6.729126
13.22604,6.729828
13.24603,6.705811
13.26605,6.682373
13.28604,6.65094
13.30603,6.654114
13.32605,6.636627
13.34604,6.626587
13.36603,6.611481
13.38605,6.596619
13.40604,6.594482
13.42606,6.597046
13.44604,6.610657
13.46603,6.608185
13.48605,6.588593
13.50604,6.554138
13.52603,6.557159
13.54605,6.537628
13.56604,6.530823
13.58603,6.519409
13.60605,6.521576
13.62604,6.519562
13.64606,6.519928
13.66605,6.518524
13.68604,6.509979
13.70605,6.494568
13.72604,6.494629
13.74603,6.474213
13.76605,6.459808
13.78604,6.427734
13.80603,6.43576
13.82605,6.387787
13.84604,6.384583
13.86603,6.361938
13.88605,6.336243
13.90604,6.349121
13.92606,6.312134
13.94604,6.3237
13.96603,6.332458
13.98605,6.352478
14.00604,6.33786
14.02603,6.324341
14.04605,6.316803
14.06604,6.293732
14.08603,6.284454
14.10605,6.275757
14.12604,6.269928
14.14606,6.268188
14.16605,6.268188
14.18604,6.285919
14.20605,6.306335
14.22604,6.322205
14.24603,6.329895
14.26605,6.3367
14.28604,6.342957
14.30603,6.34671
14.32605,6.362427
14.34604,6.378601
14.36603,6.410706
14.38605,6.425995
14.40604,6.451935
14.42606,6.477142
14.44604,6.491394
14.46603,6.50528
14.48605,6.518219
14.50604,6.529297
14.52603,6.533112
14.54605,6.535553
14.56604,6.541992
14.58603,6.556061
14.60605,6.552734
14.62604,6.537842
14.64606,6.521759
14.66605,6.521301
14.68604,6.506165
14.70605,6.507629
14.72604,6.512512
14.74603,6.522888
14.76605,6.525116
14.78604,6.519989
14.80603,6.516296
14.82605,6.514984
14.84604,6.529877
14.86603,6.533813
14.88605,6.534271
14.90604,6.536102
14.92606,6.539642
14.94604,6.539642
14.96603,6.556763
14.98605,6.553741
15.00604,6.567993
15.02603,6.571381
15.04605,6.559601
15.06604,6.551483
15.08603,6.546997
15.10605,6.545959
15.12604,6.535126
15.14606,6.524048
15.16605,6.510132
15.18604,6.510132
15.20605,6.509521
15.22604,6.515533
15.24603,6.507019
15.26605,6.492828
15.28604,6.495392
15.30603,6.487396
15.32605,6.482727
15.34604,6.476074
15.36603,6.470215
15.38605,6.458038
15.40604,6.44928
15.42606,6.434143
15.44604,6.418243
15.46603,6.412262
15.48605,6.41861
15.50604,6.419128
15.52603,6.424591
15.54605,6.417419
15.56604,6.407898
15.58603,6.406555
15.60605,6.411835
15.62604,6.407501
15.64606,6.389252
15.66605,6.387268
15.68604,6.384674
15.70605,6.39502
15.72604,6.395386
15.74603,6.394745
15.76605,6.398315
15.78604,6.397308
15.80603,6.389282
15.82605,6.386139
15.84604,6.378998
15.86603,6.390625
15.88605,6.394592
15.90604,6.388245
15.92606,6.391174
15.94604,6.393433
15.96603,6.414032
15.98605,6.424438
16.00604,6.416626
16.02603,6.426208
16.04605,6.434479
16.06604,6.440735
16.08603,6.44458
16.10605,6.447235
16.12604,6.445557
16.14606,6.437164
16.16605,6.430878
16.18604,6.427094
16.20605,6.428589
16.22604,6.440552
16.24603,6.471252
16.26605,6.476593
16.28604,6.481903
16.30603,6.482941
16.32605,6.485504
16.34604,6.48938
16.36603,6.497406
16.38605,6.510956
16.40604,6.506348
16.42606,6.502869
16.44604,6.496979
16.46603,6.500519
16.48605,6.515869
16.50604,6.532257
16.52603,6.541718
16.54605,6.539337
16.56604,6.537872
16.58603,6.536469
16.60605,6.542206
16.62604,6.542633
16.64606,6.558289
16.66605,6.552612
16.68604,6.559937
16.70605,6.561554
16.72604,6.568451
16.74603,6.576416
16.76605,6.580383
16.78604,6.591858
16.80603,6.596222
16.82605,6.599152
16.84604,6.587158
16.86603,6.58374
16.88605,6.577789
16.90604,6.559662
16.92606,6.554535
16.94604,6.551605
16.96603,6.563599
16.98605,6.581543
17.00604,6.585846
17.02603,6.592163
17.04605,6.598053
17.06604,6.579529
17.08603,6.581177
17.10605,6.57962
17.12604,6.583069
17.14606,6.582245
17.16605,6.582733
17.18604,6.578033
17.20605,6.574768
17.22604,6.574707
17.24603,6.590363
17.26605,6.598877
17.28604,6.594635
17.30603,6.589874
17.32605,6.593536
17.34604,6.589142
17.36603,6.580383
17.38605,6.584625
17.40604,6.583008
17.42606,6.580475
17.44604,6.581055
17.46603,6.58374
17.48605,6.580383
17.50604,6.585907
17.52603,6.587128
17.54605,6.578339
17.56604,6.583923
17.58603,6.577057
17.60605,6.568665
17.62604,6.560364
17.64606,6.559692
17.66605,6.541443
17.68604,6.541443
17.70605,6.551117
17.72604,6.557617
17.74603,6.557892
17.76605,6.549957
17.78604,6.552673
17.80603,6.549561
17.82605,6.557251
17.84604,6.552917
17.86603,6.548523
17.88605,6.532379
17.90604,6.540466
17.92606,6.530457
17.94604,6.535156
17.96603,6.535217
17.98605,6.542206
18.00604,6.540771
18.02603,6.52829
18.04605,6.520813
18.06604,6.51712
18.08603,6.518127
18.10605,6.529602
18.12604,6.531677
18.14606,6.538391
18.16605,6.536804
18.18604,6.539154
18.20605,6.543701
18.22604,6.546997
18.24603,6.549744
18.26605,6.549377
18.28604,6.540253
18.30603,6.53186
18.32605,6.516052
18.34604,6.514038
18.36603,6.51297
18.38605,6.507355
18.40604,6.507324
18.42606,6.508301
18.44604,6.514038
18.46603,6.515442
18.48605,6.503174
18.50604,6.51181
18.52603,6.504486
18.54605,6.512177
18.56604,6.515015
18.58603,6.516663
18.60605,6.517548
18.62604,6.510437
18.64606,6.518402
18.66605,6.528107
18.68604,6.545135
18.70605,6.548706
18.72604,6.5401
18.74603,6.531952
18.76605,6.5289
18.78604,6.531067
18.80603,6.529816
18.82605,6.525665
18.84604,6.535278
18.86603,6.537872
18.88605,6.547211
18.90604,6.555817
18.92606,6.554779
18.94604,6.561829
18.96603,6.556366
18.98605,6.554993
19.00604,6.554901
19.02603,6.54541
19.04605,6.539398
19.06604,6.537659
19.08603,6.531097
19.10605,6.532349
19.12604,6.543793
19.14606,6.552368
19.16605,6.558319
19.18604,6.558319
19.20605,6.563263
19.22604,6.568787
19.24603,6.573792
19.26605,6.573792
19.28604,6.565613
19.30603,6.577454
19.32605,6.577301
19.34604,6.57486
19.36603,6.577759
19.38605,6.585388
19.40604,6.595215
19.42606,6.583771
19.44604,6.583008
19.46603,6.562469
19.48605,6.563812
19.50604,6.548157
19.52603,6.547943
19.54605,6.5354
19.56604,6.546173
19.58603,6.546356
19.60605,6.546936
19.62604,6.546173
19.64606,6.547882
19.66605,6.551819
19.68604,6.550018
19.70605,6.554138
19.72604,6.558411
19.74603,6.560669
19.76605,6.557068
19.78604,6.551727
19.80603,6.55014
19.82605,6.550507
19.84604,6.552582
19.86603,6.578735
19.88605,6.584351
19.90604,6.580933
19.92606,6.583221
19.94604,6.574829
19.96603,6.579926
19.98605,6.568726
20.00604,6.570801
20.02603,6.57135
20.04605,6.569855
20.06604,6.56778
20.08603,6.567596
20.10605,6.583374
20.12604,6.582397
20.14606,6.573151
20.16605,6.566559
20.18604,6.552673
20.20605,6.552094
20.22604,6.551788
20.24603,6.547974
20.26605,6.544739
20.28604,6.548187
20.30603,6.55304
20.32605,6.558533
20.34604,6.556488
20.36603,6.559509
20.38605,6.55719
20.40604,6.557404
20.42606,6.551605
20.44604,6.548798
20.46603,6.545563
20.48605,6.543213
20.50604,6.543091
20.52603,6.539063
20.54605,6.548248
20.56604,6.565613
20.58603,6.572205
20.60605,6.590485
20.62604,6.597046
20.64606,6.592407
20.66605,6.594055
20.68604,6.593719
20.70605,6.594391
20.72604,6.60321
20.74603,6.59549
20.76605,6.597473
20.78604,6.591614
20.80603,6.584625
20.82605,6.578644
20.84604,6.582031
20.86603,6.58197
20.88605,6.582855
20.90604,6.574371
20.92606,6.563171
20.94604,6.562775
20.96603,6.569458
20.98605,6.570892
21.00604,6.572723
21.02603,6.577545
21.04605,6.578156
21.06604,6.579651
21.08603,6.576691
21.10605,6.57489
21.12604,6.56781
21.14606,6.562408
21.16605,6.557159
21.18604,6.549896
21.20605,6.550171
21.22604,6.54776
21.24603,6.541656
21.26605,6.531616
21.28604,6.528137
21.30603,6.52713
21.32605,6.532013
21.34604,6.554169
21.36603,6.571167
21.38605,6.567078
21.40604,6.562592
21.42606,6.560852
21.44604,6.558197
21.46603,6.55777
21.48605,6.562683
21.50604,6.563385
21.52603,6.564667
21.54605,6.573547
21.56604,6.552368
21.58603,6.556396
21.60605,6.56778
21.62604,6.574036
21.64606,6.568665
21.66605,6.56192
21.68604,6.556366
21.70605,6.555054
21.72604,6.558289
21.74603,6.559814
21.76605,6.557007
21.78604,6.546875
21.80603,6.555115
21.82605,6.551331
21.84604,6.548462
21.86603,6.550201
21.88605,6.543335
21.90604,6.53891
21.92606,6.540802
21.94604,6.532349
21.96603,6.515442
21.98605,6.516815
22.00604,6.501373
22.02603,6.489471
22.04605,6.479279
22.06604,6.476105
22.08603,6.478149
22.10605,6.492981
22.12604,6.496918
22.14606,6.496765
22.16605,6.493439
22.18604,6.498505
22.20605,6.483612
22.22604,6.487793
22.24603,6.487122
22.26605,6.480835
22.28604,6.479431
22.30603,6.476349
22.32605,6.470398
22.34604,6.463776
22.36603,6.46521
22.38605,6.460327
22.40604,6.467438
22.42606,6.458435
22.44604,6.452057
22.46603,6.434052
22.48605,6.439087
22.50604,6.437378
22.52603,6.435333
22.54605,6.431763
22.56604,6.432251
22.58603,6.427917
22.60605,6.421326
22.62604,6.412598
22.64606,6.402954
22.66605,6.397461
22.68604,6.394897
22.70605,6.392059
22.72604,6.388916
22.74603,6.384827
22.76605,6.378784
22.78604,6.380096
22.80603,6.379059
22.82605,6.378845
22.84604,6.378754
22.86603,6.388763
22.88605,6.390625
22.90604,6.388947
22.92606,6.384247
22.94604,6.381226
22.96603,6.373047
22.98605,6.380219
23.00604,6.379486
23.02603,6.371155
23.04605,6.371002
23.06604,6.364685
23.08603,6.36145
23.10605,6.362
23.12604,6.361267
23.14606,6.374176
23.16605,6.372742
23.18604,6.361481
23.20605,6.356995
23.22604,6.347809
23.24603,6.344055
23.26605,6.344513
23.28604,6.342651
23.30603,6.339844
23.32605,6.343109
23.34604,6.347229
23.36603,6.352356
23.38605,6.356506
23.40604,6.356903
23.42606,6.360382
23.44604,6.360962
23.46603,6.361725
23.48605,6.36731
